Model,Dimension,female,woman,girl,sister,she,daughter,mother,aunt,grandmother,male,man,boy,brother,he,son,father,uncle,grandfather,Female Terms_mean,Female Terms_std,Male Terms_mean,Male Terms_std,diff,diff_pvalue,diff_abs
leftist_populations_terms-L0,Warmth,-0.24253562503633305,-0.24253562503633305,-0.24253562503633305,-0.24253562503633305,-0.24253562503633305,-0.24253562503633305,-0.24253562503633305,-0.24253562503633305,-0.24253562503633305,-0.24253562503633305,-0.24253562503633305,-0.24253562503633305,-0.24253562503633305,4.123105625617661,-0.24253562503633305,-0.24253562503633305,-0.24253562503633305,-0.24253562503633305,-0.24253562503633302,2.7755575615628914e-17,0.24253562503633289,1.3719886811400706,-0.48507125007266594,0.3321949846529795,0.48507125007266594
leftist_populations_terms-L0,Competence,0.24253562503633305,0.24253562503633305,0.24253562503633305,0.24253562503633305,0.24253562503633305,0.24253562503633305,0.24253562503633305,0.24253562503633305,0.24253562503633305,0.24253562503633305,0.24253562503633305,0.24253562503633305,0.24253562503633305,-4.123105625617661,0.24253562503633305,0.24253562503633305,0.24253562503633305,0.24253562503633305,0.24253562503633302,2.7755575615628914e-17,-0.24253562503633289,1.3719886811400706,0.48507125007266594,0.3321949846529795,0.48507125007266594
leftist_populations_terms-L0,Sociability,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,4.123105625617661,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,-0.24253562503633422,0.0,0.24253562503633186,1.3719886811400712,-0.48507125007266605,0.3321949846529795,0.48507125007266605
leftist_populations_terms-L0,Morality,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,4.123105625617661,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,-0.24253562503633302,0.0,0.24253562503633289,1.3719886811400706,-0.48507125007266594,0.3321949846529795,0.48507125007266594
leftist_populations_terms-L0,Ability,0.24253562503633372,0.24253562503633372,0.24253562503633372,0.24253562503633372,0.24253562503633372,0.24253562503633372,0.24253562503633372,0.24253562503633372,0.24253562503633372,0.24253562503633372,0.24253562503633372,0.24253562503633372,0.24253562503633372,-4.12310562561766,0.24253562503633372,0.24253562503633372,0.24253562503633372,0.24253562503633372,0.24253562503633372,0.0,-0.24253562503633225,1.3719886811400706,0.48507125007266594,0.3321949846529795,0.48507125007266594
leftist_populations_terms-L0,Agency,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,4.123105625617661,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,0.0,0.24253562503633289,1.3719886811400706,-0.48507125007266594,0.3321949846529795,0.48507125007266594
leftist_populations_terms-L0,Status,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,4.123105625617661,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,-0.24253562503633308,0.0,0.24253562503633289,1.3719886811400706,-0.48507125007266594,0.3321949846529795,0.48507125007266594
leftist_populations_terms-L0,Politics,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,-4.123105625617661,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.0,-0.24253562503633302,1.3719886811400706,0.48507125007266594,0.3321949846529795,0.48507125007266594
leftist_populations_terms-L0,Religion,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,-4.123105625617661,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.24253562503633289,0.0,-0.24253562503633302,1.3719886811400706,0.48507125007266594,0.3321949846529795,0.48507125007266594
leftist_populations_terms-L1,Warmth,-0.24371186344989265,-0.24609584863727083,-0.24594956801179974,-0.2447052353322245,-0.23781134246248306,-0.24353307185892145,-0.24417859853184368,-0.25016972247411057,-0.24485950913389748,-0.24272497870254184,-0.24541951458102615,-0.24193015689552555,-0.2442996589744536,4.12306677631364,-0.24043665427974295,-0.23007325532547712,-0.23572828088782452,-0.2414395167746087,-0.2445571955436049,0.0030429007984699454,0.24455719554360433,1.3712674053482146,-0.4891143910872092,0.32805482366884386,0.4891143910872092
